chrom	start	end	hgnc_symbol	hgnc_id	region_type
chr16	19717271	19718270	IQCK	28556	promoter
chr16	19718228	19719227	KNOP1	34404	promoter
chr16	19884849	19885848	GPRC5B	13308	promoter
chr16	20073891	20074890	GPR139	19995	promoter
chr16	20327514	20328513	GP2	4441	promoter
chr16	20352716	20353715	UMOD	12559	promoter
chr16	20404738	20405737	PDILT	27338	promoter
chr16	20408534	20409533	ACSM5	26060	promoter
chr16	20450521	20451520	ACSM2A	32017	promoter
chr16	20576368	20577367	ACSM2B	30931	promoter
chr16	20763014	20764013	ACSM3	10522	promoter
chr16	20697681	20698680	ACSM1	18049	promoter
chr16	20741819	20742818	THUMPD1	23807	promoter
chr16	20805527	20806526	REXO5	24661	promoter
chr16	20899771	20900770	LYRM1	25074	promoter
chr16	20806473	20807472	ERI2	30541	promoter
chr16	20900359	20901358	DCUN1D3	28734	promoter
chr16	21157674	21158673	LDAF1	30136	promoter
chr16	21150847	21151846	DNAH3	2949	promoter
chr16	21211575	21212574	ZP2	13188	promoter
chr16	21232699	21233698	ANKS4B	26795	promoter
chr16	21278291	21279290	CRYM	2418	promoter
chr16	21405320	21406319	NPIPB3	28989	promoter
chr16	21598577	21599576	METTL9	24586	promoter
chr16	21652609	21653608	IGSF6	5953	promoter
chr16	21662968	21663967	OTOA	16378	promoter
chr16	21857757	21858756	NPIPB4	41985	promoter
chr16	21952361	21953360	UQCRC2	12586	promoter
chr16	22001117	22002116	PDZD9	28740	promoter
chr16	22007111	22008110	MOSMO	27087	promoter
chr16	22091541	22092540	VWA3A	27088	promoter
chr16	22161506	22162505	SDR42E2	35414	promoter
chr16	22205278	22206277	EEF2K	24615	promoter
chr16	22296409	22297408	POLR3E	30347	promoter
chr16	22374620	22375619	CDR2	1799	promoter
chr16	22509891	22510890	NPIPB5	37233	promoter
chr16	22813162	22814161	HS3ST2	5195	promoter
chr16	23149453	23150452	USP31	20060	promoter
chr16	23181745	23182744	SCNN1G	10602	promoter
chr16	23301302	23302301	SCNN1B	10600	promoter
chr16	23453190	23454189	COG7	18622	promoter
chr16	23510495	23511494	GGA2	16064	promoter
chr16	23556727	23557726	UBFD1	30565	promoter
chr16	23557351	23558350	EARS2	29419	promoter
chr16	23596317	23597316	NDUFAB1	7694	promoter
chr16	23641311	23642310	PALB2	26144	promoter
chr16	23640466	23641465	DCTN5	24594	promoter
chr16	23677889	23678888	PLK1	9077	promoter
chr16	23713223	23714222	ERN2	16942	promoter
chr16	23754026	23755025	CHP2	24927	promoter
chr16	23834983	23835982	PRKCB	9395	promoter
chr16	24255335	24256334	CACNG3	1407	promoter
chr16	24538566	24539565	RBBP6	9889	promoter
chr16	24728651	24729650	TNRC6A	11969	promoter
chr16	24844963	24845962	SLC5A11	23091	promoter
chr16	25015370	25016369	ARHGAP17	18239	promoter
chr16	25110742	25111741	LCMT1	17557	promoter
chr16	25215947	25216946	AQP8	642	promoter
chr16	25257846	25258845	ZKSCAN2	25677	promoter
chr16	25690959	25691958	HS3ST4	5200	promoter
chr16	27065927	27066926	C16orf82	30755	promoter
chr16	27202526	27203525	KDM8	25840	promoter
chr16	27268773	27269772	NSMCE1	29897	promoter
chr16	27312974	27313973	IL4R	6015	promoter
chr16	27401174	27402173	IL21R	6006	promoter
chr16	27549914	27550913	GTF3C1	4664	promoter
chr16	27549144	27550143	KATNIP	29068	promoter
chr16	28063715	28064714	GSG1L	28283	promoter
chr16	28211966	28212965	XPO6	19733	promoter
chr16	28291525	28292524	SBK1	17699	promoter
chr16	28363509	28364508	NPIPB6	37454	promoter
chr16	28403842	28404841	EIF3CL	26347	promoter
chr16	28472337	28473336	NPIPB7	33832	promoter
chr16	28493643	28494642	APOBR	24087	promoter
chr16	28492075	28493074	CLN3	2074	promoter
chr16	28506835	28507834	IL27	19157	promoter
chr16	28538975	28539974	NUPR1	29990	promoter
chr16	28552920	28553919	SGF29	25156	promoter
chr16	28597051	28598050	SULT1A2	11454	promoter
chr16	28610045	28611044	SULT1A1	11453	promoter
chr16	28637065	28638064	NPIPB8	37490	promoter
chr16	28710464	28711463	EIF3C	3279	promoter
chr16	28750787	28751786	NPIPB9	41987	promoter
chr16	28821999	28822998	ATXN2L	31326	promoter
chr16	28846349	28847348	TUFM	12420	promoter
chr16	28862843	28863842	SH2B1	30417	promoter
chr16	28877488	28878487	ATP2A1	811	promoter
chr16	28930971	28931970	CD19	1633	promoter
chr16	28925239	28926238	RABEP2	24817	promoter
chr16	28949937	28950936	NFATC2IP	25906	promoter
chr16	28973778	28974777	SPNS1	30621	promoter
chr16	28984052	28985051	LAT	18874	promoter
chr16	29406712	29407711	NPIPB11	37453	promoter
chr16	29454352	29455351	BOLA2	29488	promoter
chr16	29453533	29454532	SLX1B	28748	promoter
chr16	29458913	29459912	SULT1A4	30004	promoter
chr16	29506409	29507408	NPIPB12	37491	promoter
chr16	29662247	29663246	SPN	11249	promoter
chr16	29678180	29679179	QPRT	9755	promoter
chr16	29745991	29746990	C16orf54	26649	promoter
chr16	29777256	29778255	ZG16	30961	promoter
chr16	29789751	29790750	KIF22	6391	promoter
chr16	29805529	29806528	MAZ	6914	promoter
chr16	29811193	29812192	PRRT2	30500	promoter
chr16	29815152	29816151	PAGR1	28707	promoter
chr16	29819462	29820461	MVP	7531	promoter
chr16	29863227	29864226	CDIPT	1769	promoter
chr16	29899551	29900550	SEZ6L2	30844	promoter
chr16	29899488	29900487	ASPHD1	27380	promoter
chr16	29926227	29927226	KCTD13	22234	promoter
chr16	29961079	29962078	TMEM219	25201	promoter
chr16	29972868	29973867	TAOK2	16835	promoter
chr16	29995241	29996240	INO80E	26905	promoter
chr16	29995618	29996617	HIRIP3	4917	promoter
chr16	30022198	30023197	C16orf92	26346	promoter
chr16	30011028	30012027	DOC2A	2985	promoter
chr16	30031272	30032271	TLCD3B	25295	promoter
chr16	30064760	30065759	ALDOA	414	promoter
chr16	30074994	30075993	PPP4C	9319	promoter
chr16	30091925	30092924	TBX6	11605	promoter
chr16	30096214	30097213	YPEL3	18327	promoter
chr16	30113538	30114537	GDPD3	28638	promoter
chr16	30123221	30124220	MAPK3	6877	promoter
chr16	30182602	30183601	CORO1A	2252	promoter
chr16	30192875	30193874	SLX1A	20922	promoter
chr16	30193667	30194666	BOLA2B	32479	promoter
chr16	30198255	30199254	SULT1A3	11455	promoter
chr16	30248480	30249479	NPIPB13	41989	promoter
chr16	30355309	30356308	CD2BP2	1656	promoter
chr16	30370495	30371494	TBC1D10B	24510	promoter
chr16	30373802	30374801	MYL11	29824	promoter
chr16	30394420	30395419	ZNF48	13114	promoter
chr16	30382562	30383561	SEPTIN1	2879	promoter
chr16	30406606	30407605	ZNF771	29653	promoter
chr16	30430031	30431030	DCTPP1	28777	promoter
chr16	30445875	30446874	SEPHS2	19686	promoter
chr16	30471742	30472741	ITGAL	6148	promoter
chr16	30526567	30527566	ZNF768	26273	promoter
chr16	30534859	30535858	ZNF747	28350	promoter
chr16	30558375	30559374	ZNF764	28200	promoter
chr16	30571715	30572714	ZNF688	30489	promoter
chr16	30585698	30586697	ZNF785	26496	promoter
chr16	30610390	30611389	ZNF689	25173	promoter
chr16	30649960	30650959	PRR14	28458	promoter
chr16	30657431	30658430	FBRS	20442	promoter
chr16	30698171	30699170	SRCAP	16974	promoter
chr16	30739642	30740641	TMEM265	51241	promoter
chr16	30747425	30748424	PHKG2	8931	promoter
chr16	30761322	30762321	RNF40	16867	promoter
chr16	30762063	30763062	CFAP119	28078	promoter
chr16	30787206	30788205	ZNF629	29008	promoter
chr16	30894078	30895077	BCL7C	1006	promoter
chr16	30895614	30896613	CTF1	2499	promoter
chr16	30922572	30923571	FBXL19	25300	promoter
chr16	30948068	30949067	ORAI3	28185	promoter
chr16	30956754	30957753	SETD1A	29010	promoter
chr16	30984207	30985206	HSD3B7	18324	promoter
chr16	31010639	31011638	STX1B	18539	promoter
chr16	31032558	31033557	STX4	11439	promoter
chr16	31074241	31075240	ZNF668	25821	promoter
chr16	31073422	31074421	ZNF646	29004	promoter
chr16	31088944	31089943	PRSS53	34407	promoter
chr16	31094798	31095797	VKORC1	23663	promoter
chr16	31107386	31108385	BCKDK	16902	promoter
chr16	31116664	31117663	KAT8	17933	promoter
chr16	31135728	31136727	PRSS8	9491	promoter
chr16	31150067	31151066	PRSS36	26906	promoter
chr16	31179139	31180138	FUS	4010	promoter
chr16	31202761	31203760	PYCARD	16608	promoter
chr16	31213119	31214118	TRIM72	32671	promoter
chr16	31217136	31218135	PYDC1	30261	promoter
chr16	31258975	31259974	ITGAM	6149	promoter
chr16	31354176	31355175	ITGAX	6152	promoter
chr16	31392335	31393334	ITGAD	6146	promoter
chr16	31428361	31429360	COX6A2	2279	promoter
chr16	31442790	31443789	ZNF843	28710	promoter
chr16	31458501	31459500	ARMC5	25781	promoter
chr16	31471152	31472151	TGFB1I1	11767	promoter
chr16	31482123	31483122	SLC5A2	11037	promoter
chr16	31508392	31509391	RUSF1	25848	promoter
chr16	31526900	31527899	AHSP	18075	promoter
chr16	31712244	31713243	KRBOX5	26987	promoter
chr16	31872807	31873806	ZNF267	13060	promoter
chr16	32252286	32253285	TP53TG3D	44657	promoter
chr16	32676166	32677165	TP53TG3	30759	promoter
chr16	33193226	33194225	TP53TG3C	42962	promoter
chr16	33303306	33304305	TP53TG3E	51816	promoter
chr16	33359841	33360840	TP53TG3B	37202	promoter
chr16	33458612	33459611	TP53TG3F	51817	promoter
chr16	34381111	34382110	CCNYL1B	56313	promoter
chr16	46621380	46622379	SHCBP1	29547	promoter
chr16	46689179	46690178	VPS35	13487	promoter
chr16	46688659	46689658	ORC6	17151	promoter
chr16	46748345	46749344	MYLK3	29826	promoter
chr16	46831181	46832180	C16orf87	33754	promoter
chr16	46883362	46884361	GPT2	18062	promoter
chr16	46973675	46974674	DNAJA2	14884	promoter
chr16	47143946	47144945	NETO2	14644	promoter
chr16	47460331	47461330	PHKB	8927	promoter
chr16	47461064	47462063	ITFG1	30697	promoter
chr16	48155994	48156993	ABCC12	14640	promoter
chr16	48243300	48244299	LONP2	20598	promoter
chr16	48247540	48248539	ABCC11	14639	promoter
chr16	48385414	48386413	SIAH1	10857	promoter
chr16	48610181	48611180	N4BP1	29850	promoter
chr16	49281839	49282838	CBLN1	1543	promoter
chr16	49372804	49373803	C16orf78	28479	promoter
chr16	49856113	49857112	ZNF423	16762	promoter
chr16	50024225	50025224	CNEP1R1	26759	promoter
chr16	50064970	50065969	HEATR3	26087	promoter
chr16	50152306	50153305	TENT4B	30758	promoter
chr16	50265551	50266550	ADCY7	238	promoter
chr16	50368989	50369988	BRD7	14310	promoter
chr16	50547396	50548395	NKD1	17045	promoter
chr16	50681313	50682312	SNX20	30390	promoter
chr16	50692606	50693605	NOD2	5331	promoter
chr16	50741086	50742085	CYLD	2584	promoter
chr16	51151271	51152270	SALL1	10524	promoter
chr16	51644757	51645756	HNRNPA1L3	48778	promoter
chr16	52547144	52548143	TOX3	11972	promoter
chr16	53052898	53053897	CHD9NB	53436	promoter
chr16	53053991	53054990	CHD9	25701	promoter
chr16	53433471	53434470	RBL2	9894	promoter
chr16	53503210	53504209	AKTIP	16710	promoter
chr16	53703156	53704155	FTO	24678	promoter
chr16	53703860	53704859	RPGRIP1L	29168	promoter
chr16	54286788	54287787	IRX3	14360	promoter
chr16	54929865	54930864	IRX5	14361	promoter
chr16	55323203	55324202	IRX6	14675	promoter
chr16	55478198	55479197	MMP2	7166	promoter
chr16	55508072	55509071	LPCAT2	26032	promoter
chr16	55565684	55566683	CAPNS2	16371	promoter
chr16	55654988	55655987	SLC6A2	11048	promoter
chr16	55833097	55834096	CES1	1863	promoter
chr16	55875374	55876373	CES5A	26459	promoter
chr16	56190489	56191488	GNAO1	4389	promoter
chr16	56425546	56426545	AMFR	463	promoter
chr16	56450554	56451553	OGFOD1	25585	promoter
chr16	56451333	56452332	NUDT21	13870	promoter
chr16	56564073	56565072	MT4	18705	promoter
chr16	56520025	56521024	BBS2	967	promoter
chr16	56588528	56589527	MT3	7408	promoter
chr16	56607584	56608583	MT2A	7406	promoter
chr16	56624781	56625780	MT1E	7397	promoter
chr16	56631659	56632658	MT1M	14296	promoter
chr16	56637666	56638665	MT1A	7393	promoter
chr16	56650886	56651885	MT1B	7394	promoter
chr16	56656959	56657958	MT1F	7398	promoter
chr16	56668066	56669065	MT1G	7399	promoter
chr16	56668814	56669813	MT1H	7400	promoter
chr16	56681470	56682469	MT1X	7405	promoter
chr16	56729129	56730128	NUP93	28958	promoter
chr16	56864207	56865206	SLC12A3	10912	promoter
chr16	56931142	56932141	HERPUD1	13744	promoter
chr16	56960950	56961949	CETP	1869	promoter
chr16	56988557	56989556	NLRC5	29933	promoter
chr16	57091583	57092582	CPNE2	2315	promoter
chr16	57186040	57187039	PSME3IP1	29856	promoter
chr16	57185329	57186328	RSPRY1	29420	promoter
chr16	57244259	57245258	ARL2BP	17146	promoter
chr16	57284673	57285672	PLLP	18553	promoter
chr16	57357783	57358782	CCL22	10621	promoter
chr16	57371490	57372489	CX3CL1	10647	promoter
chr16	57403767	57404766	CCL17	10615	promoter
chr16	57447386	57448385	CIAPIN1	28050	promoter
chr16	57446479	57447478	COQ9	25302	promoter
chr16	57461679	57462678	POLR2C	9189	promoter
chr16	57486494	57487493	DOK4	19868	promoter
chr16	57536572	57537571	CCDC102A	28097	promoter
chr16	57541643	57542642	ADGRG5	19010	promoter
chr16	57627630	57628629	ADGRG1	4512	promoter
chr16	57667306	57668305	ADGRG3	13728	promoter
chr16	57693806	57694805	DRC7	25289	promoter
chr16	57734770	57735769	KATNB1	6217	promoter
chr16	57802492	57803491	KIFC3	6326	promoter
chr16	57971129	57972128	CNGB1	2151	promoter
chr16	57975544	57976543	SPMIP8	33745	promoter
chr16	58000407	58001406	USB1	25792	promoter
chr16	58000673	58001672	ZNF319	13644	promoter
chr16	58024754	58025753	MMP15	7161	promoter
chr16	58129382	58130381	CFAP20	29523	promoter
chr16	58198107	58199106	CSNK2A2	2459	promoter
chr16	58248936	58249935	CFAP263	25002	promoter
chr16	58295026	58296025	PRSS54	26336	promoter
chr16	58391471	58392470	GINS3	25851	promoter
chr16	58499143	58500142	NDRG4	14466	promoter
chr16	58514517	58515516	SETD6	26116	promoter
chr16	58629827	58630826	CNOT1	7877	promoter
chr16	58684771	58685770	SLC38A7	25582	promoter
chr16	58734317	58735316	GOT2	4433	promoter
chr16	62036439	62037438	CDH8	1767	promoter
chr16	65122064	65123063	CDH11	1750	promoter
chr16	66365691	66366690	CDH5	1764	promoter
chr16	66426295	66427294	BEAN1	24160	promoter
chr16	66550123	66551122	TK2	11831	promoter
chr16	66551576	66552575	CKLF	13253	promoter
chr16	66565439	66566438	CMTM1	19172	promoter
chr16	66578463	66579462	CMTM2	19173	promoter
chr16	66603704	66604703	CMTM3	19174	promoter
chr16	66696744	66697743	CMTM4	19175	promoter
chr16	66751610	66752609	DYNC1LI2	2966	promoter
chr16	66801585	66802584	TERB1	26675	promoter
chr16	66843414	66844413	CA7	1381	promoter
chr16	66830977	66831976	NAE1	621	promoter
chr16	66879515	66880514	PDP2	30263	promoter
chr16	66918886	66919885	CDH16	1755	promoter
chr16	66925536	66926535	RRAD	10446	promoter
chr16	66934403	66935402	CIAO2B	24261	promoter
chr16	66934516	66935515	CES2	1864	promoter
chr16	66960266	66961265	CES3	1865	promoter
chr16	66987589	66988588	CES4A	26741	promoter
chr16	67028149	67029148	CBFB	1539	promoter
chr16	67108941	67109940	PHAF1	29564	promoter
chr16	67150999	67151998	B3GNT9	28714	promoter
chr16	67159910	67160909	TRADD	12030	promoter
chr16	67158957	67159956	FBXL8	17875	promoter
chr16	67163745	67164744	HSF4	5227	promoter
chr16	67169538	67170537	NOL3	7869	promoter
chr16	67183964	67184963	MATCAP1	34408	promoter
chr16	67190137	67191136	EXOC3L1	27540	promoter
chr16	67191155	67192154	E2F4	3118	promoter
chr16	67198131	67199130	ELMO3	17289	promoter
chr16	67226130	67227129	TMEM208	25015	promoter
chr16	67247979	67248978	SLC9A5	11078	promoter
chr16	67247482	67248481	FHOD1	17905	promoter
chr16	67278532	67279531	PLEKHG4	24501	promoter
chr16	67326742	67327741	KCTD19	24753	promoter
chr16	67325815	67326814	LRRC36	25615	promoter
chr16	67393499	67394498	TPPP3	24162	promoter
chr16	67416478	67417477	ZDHHC1	17916	promoter
chr16	67430121	67431120	HSD11B2	5209	promoter
chr16	67481158	67482157	ATP6V0D1	13724	promoter
chr16	67483548	67484547	AGRP	330	promoter
chr16	67527829	67528828	RIPOR1	25836	promoter
chr16	67561526	67562525	CTCF	13723	promoter
chr16	67644144	67645143	CARMIL2	27089	promoter
chr16	67660261	67661260	ACD	25070	promoter
chr16	67659960	67660959	PARD6A	15943	promoter
chr16	67665814	67666813	C16orf86	33755	promoter
chr16	67666751	67667750	ENKD1	25246	promoter
chr16	67719317	67720316	GFOD2	28159	promoter
chr16	67806561	67807560	RANBP10	29285	promoter
chr16	67805889	67806888	TSNAXIP1	18586	promoter
chr16	67841320	67842319	THAP11	23194	promoter
chr16	67845933	67846932	NUTF2	13722	promoter
chr16	67847694	67848693	CENPT	25787	promoter
chr16	67872052	67873051	EDC4	17157	promoter
chr16	67883885	67884884	NRN1L	29811	promoter
chr16	67892254	67893253	PSKH1	9529	promoter
chr16	67931863	67932862	CTRL	2524	promoter
chr16	67936851	67937850	PSMB10	9538	promoter
chr16	67944121	67945120	LCAT	6522	promoter
chr16	67968638	67969637	SLC12A4	10913	promoter
chr16	67980500	67981499	DPEP3	23029	promoter
chr16	68022284	68023283	DUS2	26014	promoter
chr16	67999485	68000484	DPEP2	23028	promoter
chr16	68015912	68016911	DPEP2NB	52385	promoter
chr16	68023233	68024232	DDX28	17330	promoter
chr16	68084370	68085369	NFATC3	7777	promoter
chr16	68236128	68237127	ESRP2	26152	promoter
chr16	68244373	68245372	PLA2G15	17163	promoter
chr16	68263526	68264525	SLC7A6	11064	promoter
chr16	68310947	68311946	SLC7A6OS	25807	promoter
chr16	68310019	68311018	PRMT7	25557	promoter
chr16	68448509	68449508	SMPD3	14240	promoter
chr16	68538291	68539290	ZFP90	23329	promoter
chr16	68644310	68645309	CDH3	1762	promoter
chr16	68736292	68737291	CDH1	1748	promoter
chr16	68842531	68843530	TANGO6	25749	promoter
chr16	69104653	69105652	HAS3	4820	promoter
chr16	69131649	69132648	UTP4	1983	promoter
chr16	69132589	69133588	CHTF8	24353	promoter
chr16	69132589	69133588	DERPC	54084	promoter
chr16	69186164	69187163	SNTB2	11169	promoter
chr16	69310350	69311349	VPS4A	13488	promoter
chr16	69330589	69331588	PDF	30012	promoter
chr16	69338772	69339771	NIP7	24328	promoter
chr16	69339565	69340564	COG8	18623	promoter
chr16	69351787	69352786	TMED6	28331	promoter
chr16	69423619	69424618	CYB5B	24374	promoter
chr16	69386008	69387007	TERF2	11729	promoter
chr16	69564966	69565965	NFAT5	7774	promoter
chr16	69726561	69727560	NQO1	2874	promoter
chr16	69754927	69755926	NOB1	29540	promoter
chr16	69761332	69762331	WWP2	16804	promoter
chr16	69950334	69951333	CLEC18A	30388	promoter
chr16	70113332	70114331	PDPR	30264	promoter
chr16	70172787	70173786	CLEC18C	28538	promoter
chr16	70251941	70252940	EXOSC6	19055	promoter
chr16	70298186	70299185	DDX19B	2742	promoter
chr16	70289507	70290506	AARS1	20	promoter
chr16	70345903	70346902	DDX19A	25628	promoter
chr16	70439101	70440100	ST3GAL2	10863	promoter
chr16	70453595	70454594	FCSK	29500	promoter
chr16	70523555	70524554	COG4	18620	promoter
chr16	70522816	70523815	SF3B3	10770	promoter
chr16	70645559	70646558	IL34	28529	promoter
chr16	70686054	70687053	MTSS2	25094	promoter
chr16	70801159	70802158	VAC14	25507	promoter
chr16	71230723	71231722	HYDIN	19368	promoter
chr16	71289403	71290402	CMTR2	25635	promoter
chr16	71357723	71358722	CALB2	1435	promoter
chr16	71442055	71443054	TLE7	53648	promoter
chr16	71462248	71463247	ZNF23	13023	promoter
chr16	71525426	71526425	CHST4	1972	promoter
chr16	71489325	71490324	ZNF19	12981	promoter
chr16	71577093	71578092	TAT	11573	promoter
chr16	71625184	71626183	MARVELD3	30525	promoter
chr16	71724702	71725701	PHLPP2	29149	promoter
chr16	71844976	71845975	ATXN1L	33279	promoter
chr16	71808835	71809834	AP1G1	555	promoter
chr16	71894531	71895530	IST1	28977	promoter
chr16	71884183	71885182	ZNF821	28043	promoter
chr16	72000403	72001402	PKD1L3	21716	promoter
chr16	72007744	72008743	DHODH	2867	promoter
chr16	72053505	72054504	HP	5141	promoter
chr16	72062226	72063225	HPR	5156	promoter
chr16	72092847	72093846	DHX38	17211	promoter
chr16	72093621	72094620	TXNL4B	26041	promoter
chr16	72172156	72173155	PMFBP1	17728	promoter
chr16	73048129	73049128	ZFHX3	777	promoter
chr16	74295814	74296813	PSMD7	9565	promoter
chr16	74375306	74376305	NPIPB15	34409	promoter
chr16	74421479	74422478	CLEC18B	33849	promoter
chr16	74607115	74608114	GLG1	4316	promoter
chr16	74666878	74667877	RFWD3	25539	promoter
chr16	74700863	74701862	MLKL	26617	promoter
chr16	74774821	74775820	FA2H	21197	promoter
chr16	74998024	74999023	ZNRF1	18452	promoter
chr16	74985124	74986123	WDR59	25706	promoter
chr16	75116781	75117780	LDHD	19708	promoter
chr16	75147524	75148523	ZFP1	23328	promoter
chr16	75207162	75208161	CTRB2	2522	promoter
chr16	75217988	75218987	CTRB1	2521	promoter
chr16	75251625	75252624	BCAR1	971	promoter
chr16	75433504	75434503	CFDP1	1873	promoter
chr16	75464690	75465689	TMEM170A	29577	promoter
chr16	75495442	75496441	CHST6	6938	promoter
chr16	75536109	75537108	CHST5	1973	promoter
chr16	75556253	75557252	TMEM231	37234	promoter
chr16	75565379	75566378	GABARAPL2	13291	promoter
chr16	75623282	75624281	ADAT1	228	promoter
chr16	75646773	75647772	TERF2IP	19246	promoter
chr16	75647666	75648665	KARS1	6215	promoter
chr16	75677010	75678009	CPHXL2	55919	promoter
